combination_id,n_d,n_a,n_steps,gamma,lambda_sparse,lr,cat_emb_dim,batch_size,virtual_batch_size,threshold,val_acc,val_f1,status,timestamp
445472,64,64,7,1.0,0.01,0.025,2,1024,256,0.6600000000000004,0.855081363217685,0.7173652694610778,success,2025-12-06 18:32:15
424625,64,64,3,1.3,0.0005,0.01,1,512,256,0.6600000000000004,0.8599938593797973,0.7226277372262774,success,2025-12-06 18:32:47
411708,64,48,6,1.0,0.01,0.025,1,512,64,0.6900000000000004,0.855081363217685,0.7128953771289538,success,2025-12-06 18:33:34
444908,64,64,7,1.0,0.0005,0.01,5,256,256,0.6500000000000004,0.8578446423088733,0.7235820895522388,success,2025-12-06 18:35:28
415941,64,48,6,1.8,0.001,0.02,1,1024,64,0.6900000000000004,0.8532391771568928,0.7067484662576687,success,2025-12-06 18:36:29
423415,64,64,3,1.2,0.0001,0.025,2,256,128,0.6300000000000003,0.8584587043291373,0.7257584770969661,success,2025-12-06 18:37:42
410568,64,48,5,1.8,0.01,0.02,4,1024,64,0.6400000000000003,0.8609149524101934,0.7215734480639213,success,2025-12-06 18:38:37
405341,64,48,5,1.0,0.0001,0.015,3,1024,256,0.6900000000000004,0.8590727663494013,0.7178856791641057,success,2025-12-06 18:39:08
438967,64,64,6,1.0,0.0,0.025,5,256,128,0.6200000000000003,0.8372735646300277,0.7113289760348583,success,2025-12-06 18:40:25
405273,64,48,5,1.0,0.0001,0.01,1,512,64,0.6900000000000004,0.856002456248081,0.723629935179729,success,2025-12-06 18:41:10
427809,64,64,4,1.0,0.0001,0.01,5,512,64,0.6300000000000003,0.854467301197421,0.7175208581644815,success,2025-12-06 18:42:04
447270,64,64,7,1.3,0.0005,0.025,2,1024,64,0.6200000000000003,0.8627571384709856,0.7221876942200124,success,2025-12-06 18:43:14
446969,64,64,7,1.3,0.0001,0.015,4,256,256,0.5500000000000003,0.8492477740251766,0.7192681532304174,success,2025-12-06 18:45:49
435604,64,64,5,1.3,0.0001,0.005,1,512,128,0.6700000000000004,0.8627571384709856,0.7228766274023558,success,2025-12-06 18:46:51
427237,64,64,3,1.8,0.001,0.025,1,1024,128,0.7400000000000004,0.8621430764507215,0.7240319606637984,success,2025-12-06 18:47:15
447171,64,64,7,1.3,0.0005,0.015,1,1024,64,0.7000000000000004,0.854467301197421,0.7106227106227107,success,2025-12-06 18:47:57
409615,64,48,5,1.8,0.0,0.015,3,1024,128,0.6200000000000003,0.8495548050353086,0.7157772621809745,success,2025-12-06 18:48:40
415727,64,48,6,1.8,0.0005,0.02,2,1024,256,0.6400000000000003,0.8563094872582131,0.71875,success,2025-12-06 18:49:29
449347,64,64,7,1.8,0.0005,0.005,3,512,128,0.5800000000000003,0.8369665336198956,0.709041095890411,success,2025-12-06 18:51:24
435389,64,64,5,1.3,0.0,0.005,2,512,256,0.6200000000000003,0.855388394227817,0.7160940325497287,success,2025-12-06 18:52:12
405322,64,48,5,1.0,0.0001,0.015,1,1024,128,0.6900000000000004,0.8477126189745164,0.7149425287356321,success,2025-12-06 18:52:40
439727,64,64,6,1.0,0.01,0.01,4,512,256,0.6200000000000003,0.8498618360454406,0.7142022209234365,success,2025-12-06 18:53:25
429652,64,64,4,1.2,0.01,0.015,5,256,128,0.6300000000000003,0.8513969910961007,0.7176196032672112,success,2025-12-06 18:54:53
429650,64,64,4,1.2,0.01,0.015,4,1024,256,0.6800000000000004,0.8529321461467608,0.7177371832645846,success,2025-12-06 18:55:20
432263,64,64,4,1.8,0.0001,0.005,5,256,256,0.5600000000000003,0.8498618360454406,0.7175043327556326,success,2025-12-06 18:56:39
427817,64,64,4,1.0,0.0001,0.015,1,256,256,0.6200000000000003,0.8603008903899294,0.7196549599507086,success,2025-12-06 18:57:34
449723,64,64,7,1.8,0.001,0.02,5,256,256,0.6200000000000003,0.8526251151366288,0.7202797202797203,success,2025-12-06 19:00:59
446353,64,64,7,1.2,0.001,0.02,5,1024,128,0.6900000000000004,0.8538532391771569,0.7183431952662722,success,2025-12-06 19:01:36
437822,64,64,5,1.8,0.0,0.025,2,1024,256,0.6200000000000003,0.8596868283696654,0.7294256956779159,success,2025-12-06 19:02:15
422766,64,64,3,1.0,0.001,0.025,5,256,64,0.6800000000000004,0.8624501074608536,0.7175283732660782,success,2025-12-06 19:03:40
437438,64,64,5,1.5,0.01,0.005,5,256,256,0.6700000000000004,0.8627571384709856,0.7154678548695098,success,2025-12-06 19:05:19
426669,64,64,3,1.8,0.0001,0.01,3,1024,64,0.6900000000000004,0.8615290144304575,0.7255021302495435,success,2025-12-06 19:06:02
435641,64,64,5,1.3,0.0001,0.005,5,512,256,0.6600000000000004,0.855081363217685,0.7177033492822966,success,2025-12-06 19:06:49
442601,64,64,6,1.5,0.0005,0.005,3,1024,256,0.6700000000000004,0.8652133865520417,0.7128842380640942,success,2025-12-06 19:07:33
415491,64,48,6,1.8,0.0001,0.02,1,1024,64,0.7100000000000004,0.8338962235185754,0.6871023713128976,success,2025-12-06 19:08:02
446309,64,64,7,1.2,0.001,0.015,5,1024,256,0.6400000000000003,0.8513969910961007,0.711217183770883,success,2025-12-06 19:08:30
438431,64,64,5,1.8,0.001,0.015,5,512,256,0.7100000000000004,0.8606079214000614,0.7224938875305623,success,2025-12-06 19:09:16
408434,64,48,5,1.5,0.0,0.01,2,512,256,0.6700000000000004,0.8532391771568928,0.7144563918757467,success,2025-12-06 19:10:30
429126,64,64,4,1.2,0.0005,0.01,1,1024,64,0.7500000000000004,0.8618360454405894,0.7122762148337596,success,2025-12-06 19:11:01
407132,64,48,5,1.2,0.01,0.015,2,1024,256,0.6500000000000004,0.8578446423088733,0.7215874924834637,success,2025-12-06 19:11:37
427633,64,64,4,1.0,0.0,0.015,5,1024,128,0.6500000000000004,0.8458704329137243,0.7157417893544734,success,2025-12-06 19:12:04
445694,64,64,7,1.2,0.0,0.025,2,512,256,0.6500000000000004,0.8467915259441203,0.7169597277368123,success,2025-12-06 19:13:22
435421,64,64,5,1.3,0.0,0.01,1,256,128,0.6600000000000004,0.8489407430150445,0.7116060961313013,success,2025-12-06 19:14:47
442284,64,64,6,1.5,0.0,0.02,3,1024,64,0.6500000000000004,0.8566165182683451,0.7157638466220329,success,2025-12-06 19:15:52
435643,64,64,5,1.3,0.0001,0.005,5,1024,128,0.6000000000000003,0.8446423088731962,0.7160493827160493,success,2025-12-06 19:16:33
443783,64,64,6,1.8,0.0005,0.01,5,256,256,0.6800000000000004,0.8523180841264968,0.7050889025137952,success,2025-12-06 19:19:03
417859,64,48,7,1.2,0.0005,0.005,4,1024,128,0.6700000000000004,0.8556954252379491,0.715496368038741,success,2025-12-06 19:19:48
439993,64,64,6,1.2,0.0,0.015,4,256,128,0.7000000000000004,0.8593797973595333,0.7179802955665024,success,2025-12-06 19:21:28
422114,64,64,3,1.0,0.0001,0.005,2,512,256,0.6500000000000004,0.8467915259441203,0.7080163838502048,success,2025-12-06 19:21:56
406331,64,48,5,1.2,0.0,0.025,3,1024,256,0.7200000000000004,0.8615290144304575,0.7261687917425622,success,2025-12-06 19:22:26
414826,64,48,6,1.5,0.001,0.02,2,1024,128,0.6200000000000003,0.8529321461467608,0.7081048141377209,success,2025-12-06 19:23:23
421739,64,48,7,1.8,0.01,0.01,5,1024,256,0.6200000000000003,0.8495548050353086,0.7110849056603774,success,2025-12-06 19:24:17
426340,64,64,3,1.5,0.01,0.025,2,256,128,0.6200000000000003,0.8556954252379491,0.7182254196642686,success,2025-12-06 19:25:19
436319,64,64,5,1.3,0.01,0.005,5,1024,256,0.7300000000000004,0.8464844949339884,0.7142857142857143,success,2025-12-06 19:25:44
408953,64,48,5,1.5,0.0005,0.015,5,256,256,0.5600000000000003,0.8378876266502917,0.7142857142857143,success,2025-12-06 19:27:14
421951,64,64,3,1.0,0.0,0.01,4,512,128,0.6300000000000003,0.8446423088731962,0.7170022371364653,success,2025-12-06 19:27:52
434226,64,64,5,1.0,0.01,0.025,3,512,64,0.6200000000000003,0.8529321461467608,0.723600692440854,success,2025-12-06 19:28:45
405725,64,48,5,1.0,0.001,0.01,1,512,256,0.6300000000000003,0.855388394227817,0.7250437828371279,success,2025-12-06 19:29:56
443801,64,64,6,1.8,0.0005,0.015,2,256,256,0.6500000000000004,0.8606079214000614,0.7214723926380369,success,2025-12-06 19:32:34
416617,64,48,7,1.0,0.0001,0.02,1,1024,128,0.6500000000000004,0.855388394227817,0.7198096371207614,success,2025-12-06 19:33:25
407265,64,48,5,1.3,0.0,0.005,2,1024,64,0.5700000000000003,0.8480196499846484,0.7150259067357513,success,2025-12-06 19:34:18
428602,64,64,4,1.0,0.01,0.025,3,512,128,0.6600000000000004,0.856002456248081,0.7159297395517868,success,2025-12-06 19:34:52
428978,64,64,4,1.2,0.0001,0.015,5,256,256,0.6700000000000004,0.8612219834203254,0.7223587223587223,success,2025-12-06 19:35:51
431932,64,64,4,1.5,0.01,0.02,3,512,128,0.6500000000000004,0.8541602701872889,0.7147147147147147,success,2025-12-06 19:36:22
445370,64,64,7,1.0,0.01,0.015,1,512,256,0.7100000000000004,0.8627571384709856,0.7154678548695098,success,2025-12-06 19:37:26
448814,64,64,7,1.5,0.01,0.02,4,256,256,0.6800000000000004,0.8563094872582131,0.7247058823529412,success,2025-12-06 19:39:37
441978,64,64,6,1.3,0.01,0.01,4,1024,64,0.6700000000000004,0.8584587043291373,0.7187309334960341,success,2025-12-06 19:40:31
445253,64,64,7,1.0,0.001,0.025,3,512,256,0.7900000000000005,0.856002456248081,0.7148936170212766,success,2025-12-06 19:41:09
415036,64,48,6,1.5,0.01,0.02,1,256,128,0.6600000000000004,0.8541602701872889,0.7167561121049493,success,2025-12-06 19:42:40
440043,64,64,6,1.2,0.0,0.02,4,1024,64,0.6400000000000003,0.8615290144304575,0.7228027043638598,success,2025-12-06 19:43:14
442082,64,64,6,1.3,0.01,0.025,1,256,256,0.6500000000000004,0.8584587043291373,0.7214501510574018,success,2025-12-06 19:45:14
405103,64,48,5,1.0,0.0,0.015,2,512,128,0.6200000000000003,0.8501688670555726,0.7201834862385321,success,2025-12-06 19:45:58
417075,64,48,7,1.0,0.001,0.02,2,1024,64,0.6900000000000004,0.8615290144304575,0.721432983323039,success,2025-12-06 19:46:51
431592,64,64,4,1.5,0.001,0.005,5,1024,64,0.6400000000000003,0.8381946576604237,0.7140531741725448,success,2025-12-06 19:47:21
421609,64,48,7,1.8,0.001,0.025,1,512,128,0.6300000000000003,0.8477126189745164,0.7152698048220436,success,2025-12-06 19:48:54
408929,64,48,5,1.5,0.0005,0.015,2,512,256,0.6200000000000003,0.8584587043291373,0.7296187683284457,success,2025-12-06 19:49:49
437225,64,64,5,1.5,0.001,0.01,1,512,256,0.6400000000000003,0.8593797973595333,0.725748502994012,success,2025-12-06 19:50:40
419749,64,48,7,1.5,0.0,0.015,4,1024,128,0.6900000000000004,0.8532391771568928,0.7117008443908324,success,2025-12-06 19:51:30
405640,64,48,5,1.0,0.0005,0.025,2,256,128,0.6300000000000003,0.8581516733190052,0.7216867469879518,success,2025-12-06 19:52:59
449989,64,64,7,1.8,0.01,0.025,4,1024,128,0.7100000000000004,0.8563094872582131,0.7096774193548387,success,2025-12-06 19:53:57
420486,64,48,7,1.5,0.001,0.025,1,1024,64,0.7200000000000004,0.8587657353392693,0.7110552763819096,success,2025-12-06 19:55:02
449054,64,64,7,1.8,0.0,0.02,5,1024,256,0.6000000000000003,0.8391157506908198,0.704954954954955,success,2025-12-06 19:55:49
426434,64,64,3,1.8,0.0,0.01,2,512,256,0.6300000000000003,0.855388394227817,0.7157513578756789,success,2025-12-06 19:56:17
423842,64,64,3,1.2,0.001,0.02,4,512,256,0.7300000000000004,0.8603008903899294,0.7247428917120388,success,2025-12-06 19:56:43
421185,64,48,7,1.8,0.0001,0.025,4,512,64,0.6400000000000003,0.8455634019035922,0.7104202648244099,success,2025-12-06 19:57:54
446386,64,64,7,1.2,0.001,0.025,4,512,128,0.6100000000000003,0.8538532391771569,0.7186761229314421,success,2025-12-06 19:58:54
431541,64,64,4,1.5,0.0005,0.025,5,256,64,0.6100000000000003,0.8440282468529321,0.7168338907469343,success,2025-12-06 20:00:36
423995,64,64,3,1.2,0.01,0.015,1,512,256,0.6800000000000004,0.8639852625115136,0.7267119062307218,success,2025-12-06 20:01:04
408548,64,48,5,1.5,0.0,0.02,5,256,256,0.5800000000000003,0.8431071538225361,0.7130825379000562,success,2025-12-06 20:02:26
422204,64,64,3,1.0,0.0001,0.015,2,512,256,0.6600000000000004,0.8612219834203254,0.7160804020100503,success,2025-12-06 20:02:48
445745,64,64,7,1.2,0.0001,0.005,3,256,256,0.6800000000000004,0.8593797973595333,0.7162329615861215,success,2025-12-06 20:05:30
422324,64,64,3,1.0,0.0001,0.025,5,1024,256,0.7700000000000005,0.8566165182683451,0.7225193107546048,success,2025-12-06 20:05:47
449926,64,64,7,1.8,0.01,0.02,2,1024,128,0.6200000000000003,0.842800122812404,0.6970414201183432,success,2025-12-06 20:06:36
411211,64,48,6,1.0,0.0005,0.02,1,256,128,0.6900000000000004,0.855388394227817,0.7164358819987959,success,2025-12-06 20:08:08
405176,64,48,5,1.0,0.0,0.02,5,512,256,0.7100000000000004,0.855081363217685,0.713939393939394,success,2025-12-06 20:08:50
445201,64,64,7,1.0,0.001,0.02,2,1024,128,0.6500000000000004,0.8523180841264968,0.7138607971445569,success,2025-12-06 20:09:32
429002,64,64,4,1.2,0.0001,0.02,2,1024,256,0.6900000000000004,0.8563094872582131,0.7132352941176471,success,2025-12-06 20:09:56
407791,64,48,5,1.3,0.0005,0.015,1,256,128,0.7100000000000004,0.8664415105925698,0.7216890595009597,success,2025-12-06 20:12:36
436426,64,64,5,1.3,0.01,0.02,2,1024,128,0.6100000000000003,0.842493091802272,0.7119595732734418,success,2025-12-06 20:13:12
429636,64,64,4,1.2,0.01,0.015,3,512,64,0.6400000000000003,0.854774332207553,0.7148884870403858,success,2025-12-06 20:14:01
421332,64,48,7,1.8,0.0005,0.015,5,1024,64,0.7200000000000004,0.8299048203868591,0.6848691695108078,success,2025-12-06 20:14:38
431043,64,64,4,1.5,0.0,0.02,4,1024,64,0.7100000000000004,0.8603008903899294,0.7161572052401747,success,2025-12-06 20:15:10
447410,64,64,7,1.3,0.001,0.015,3,256,256,0.6200000000000003,0.8495548050353086,0.7240990990990991,success,2025-12-06 20:17:09
407059,64,48,5,1.2,0.01,0.005,4,1024,128,0.6100000000000003,0.854467301197421,0.7224824355971897,success,2025-12-06 20:17:58
431542,64,64,4,1.5,0.0005,0.025,5,256,128,0.6700000000000004,0.8615290144304575,0.7234825260576333,success,2025-12-06 20:19:40
438473,64,64,5,1.8,0.001,0.02,5,256,256,0.7100000000000004,0.8572305802886091,0.716636197440585,success,2025-12-06 20:21:40
417266,64,48,7,1.0,0.01,0.015,3,1024,256,0.6500000000000004,0.8538532391771569,0.7122128174123338,success,2025-12-06 20:22:19
441728,64,64,6,1.3,0.001,0.01,1,1024,256,0.6200000000000003,0.8489407430150445,0.7194982896237172,success,2025-12-06 20:23:06
418681,64,48,7,1.3,0.0,0.025,1,256,128,0.6900000000000004,0.8658274485723058,0.7211231652839821,success,2025-12-06 20:25:34
448546,64,64,7,1.5,0.001,0.015,4,512,128,0.5600000000000003,0.8470985569542524,0.7104651162790697,success,2025-12-06 20:27:03
436717,64,64,5,1.5,0.0,0.025,5,256,128,0.6300000000000003,0.8486337120049124,0.7074183976261128,success,2025-12-06 20:28:32
442722,64,64,6,1.5,0.0005,0.02,2,512,64,0.5800000000000003,0.856002456248081,0.7162734422262553,success,2025-12-06 20:29:36
435398,64,64,5,1.3,0.0,0.005,3,512,256,0.6500000000000004,0.8532391771568928,0.7067484662576687,success,2025-12-06 20:30:27
407182,64,48,5,1.2,0.01,0.02,3,512,128,0.6400000000000003,0.8593797973595333,0.7217496962332929,success,2025-12-06 20:31:18
428855,64,64,4,1.2,0.0001,0.005,1,512,256,0.6700000000000004,0.8535462081670249,0.7237984944991315,success,2025-12-06 20:31:55
432373,64,64,4,1.8,0.0001,0.02,2,512,128,0.6900000000000004,0.8563094872582131,0.7224199288256228,success,2025-12-06 20:32:53
414604,64,48,6,1.5,0.0005,0.02,3,256,128,0.6400000000000003,0.8495548050353086,0.7121034077555817,success,2025-12-06 20:36:27
426465,64,64,3,1.8,0.0,0.015,1,256,64,0.6600000000000004,0.8477126189745164,0.7213483146067415,success,2025-12-06 20:37:45
418426,64,48,7,1.2,0.01,0.02,2,1024,128,0.6100000000000003,0.841264967761744,0.7103641456582633,success,2025-12-06 20:38:27
414798,64,48,6,1.5,0.001,0.015,4,1024,64,0.6700000000000004,0.841264967761744,0.7093872962338392,success,2025-12-06 20:39:06
429936,64,64,4,1.3,0.0,0.025,1,1024,64,0.6300000000000003,0.8612219834203254,0.7253948967193196,success,2025-12-06 20:39:49
413178,64,48,6,1.3,0.0001,0.01,4,1024,64,0.6500000000000004,0.8535462081670249,0.711084191399152,success,2025-12-06 20:40:56
446731,64,64,7,1.3,0.0,0.015,2,1024,128,0.6400000000000003,0.8556954252379491,0.7215639810426541,success,2025-12-06 20:41:48
411217,64,48,6,1.0,0.0005,0.02,1,1024,128,0.7200000000000004,0.8578446423088733,0.7205793602896802,success,2025-12-06 20:42:20
423376,64,64,3,1.2,0.0001,0.02,2,1024,128,0.6300000000000003,0.8535462081670249,0.7228355607205114,success,2025-12-06 20:42:47
437493,64,64,5,1.5,0.01,0.015,1,512,64,0.6700000000000004,0.8578446423088733,0.7118855009334163,success,2025-12-06 20:43:39
415009,64,48,6,1.5,0.01,0.015,3,256,128,0.5500000000000003,0.8520110531163647,0.7236238532110092,success,2025-12-06 20:45:57
438364,64,64,5,1.8,0.001,0.01,3,256,128,0.6100000000000003,0.8572305802886091,0.7217235188509874,success,2025-12-06 20:48:06
413247,64,48,6,1.3,0.0001,0.02,2,512,64,0.6400000000000003,0.8446423088731962,0.7141242937853107,success,2025-12-06 20:49:50
421851,64,48,7,1.8,0.01,0.025,3,512,64,0.5900000000000003,0.8523180841264968,0.7142008318478906,success,2025-12-06 20:51:47
447662,64,64,7,1.3,0.01,0.02,1,256,256,0.7000000000000004,0.8575376112987412,0.72737955346651,success,2025-12-06 20:55:24
411365,64,48,6,1.0,0.001,0.01,3,256,256,0.6400000000000003,0.8507829290758366,0.7197231833910035,success,2025-12-06 20:57:36
422208,64,64,3,1.0,0.0001,0.015,3,256,64,0.6200000000000003,0.8541602701872889,0.7200942840306424,success,2025-12-06 20:59:05
420421,64,48,7,1.5,0.001,0.015,4,512,128,0.6900000000000004,0.8667485416027019,0.7235668789808917,success,2025-12-06 21:00:34
414935,64,48,6,1.5,0.01,0.005,4,1024,256,0.6700000000000004,0.8483266809947805,0.7066508313539193,success,2025-12-06 21:01:25
443785,64,64,6,1.8,0.0005,0.01,5,512,128,0.6300000000000003,0.8563094872582131,0.7160194174757282,success,2025-12-06 21:03:04
417101,64,48,7,1.0,0.001,0.02,5,512,256,0.7000000000000004,0.856002456248081,0.7162734422262553,success,2025-12-06 21:03:56
407863,64,48,5,1.3,0.0005,0.02,4,256,128,0.6700000000000004,0.8486337120049124,0.7178019461934745,success,2025-12-06 21:06:41
427915,64,64,4,1.0,0.0001,0.025,2,256,128,0.6800000000000004,0.8609149524101934,0.7222562844880441,success,2025-12-06 21:07:42
409264,64,48,5,1.5,0.001,0.025,4,1024,128,0.7200000000000004,0.867055572612834,0.7215434083601286,success,2025-12-06 21:08:20
437795,64,64,5,1.8,0.0,0.02,4,1024,256,0.6300000000000003,0.8603008903899294,0.7263980757666867,success,2025-12-06 21:08:49
438668,64,64,5,1.8,0.01,0.02,1,1024,256,0.6100000000000003,0.8495548050353086,0.7157772621809745,success,2025-12-06 21:09:29
435424,64,64,5,1.3,0.0,0.01,1,512,128,0.7200000000000004,0.8673626036229659,0.7183833116036505,success,2025-12-06 21:10:24
418745,64,48,7,1.3,0.0001,0.005,3,256,256,0.6400000000000003,0.8517040221062327,0.7186953989516599,success,2025-12-06 21:13:22
408609,64,48,5,1.5,0.0001,0.005,2,256,64,0.6400000000000003,0.8569235492784771,0.7161997563946407,success,2025-12-06 21:16:04
413442,64,48,6,1.3,0.0005,0.015,4,256,64,0.6100000000000003,0.8483266809947805,0.7127906976744186,success,2025-12-06 21:18:59
407893,64,48,5,1.3,0.0005,0.025,2,512,128,0.6700000000000004,0.8618360454405894,0.7162673392181589,success,2025-12-06 21:20:03
410466,64,48,5,1.8,0.01,0.01,3,512,64,0.6800000000000004,0.8636782315013817,0.7211055276381909,success,2025-12-06 21:21:34
414060,64,48,6,1.5,0.0,0.01,2,1024,64,0.6000000000000003,0.8474055879643844,0.7180941576857629,success,2025-12-06 21:22:24
424998,64,64,3,1.3,0.001,0.025,3,256,64,0.6300000000000003,0.8504758980657047,0.710291493158834,success,2025-12-06 21:23:31
420813,64,48,7,1.8,0.0,0.01,3,256,64,0.6500000000000004,0.8510899600859687,0.7097546379413525,success,2025-12-06 21:26:43
416902,64,48,7,1.0,0.0005,0.025,3,512,128,0.6200000000000003,0.8532391771568928,0.7201405152224825,success,2025-12-06 21:28:29
432203,64,64,4,1.8,0.0,0.025,3,512,256,0.6700000000000004,0.8575376112987412,0.7211538461538461,success,2025-12-06 21:29:08
425260,64,64,3,1.5,0.0,0.005,2,256,128,0.6300000000000003,0.8590727663494013,0.7133041848844472,success,2025-12-06 21:30:03
410216,64,48,5,1.8,0.001,0.005,5,512,256,0.6500000000000004,0.8477126189745164,0.7044100119189511,success,2025-12-06 21:31:00
434080,64,64,5,1.0,0.01,0.01,2,256,128,0.6400000000000003,0.8612219834203254,0.7160804020100503,success,2025-12-06 21:32:54
405292,64,48,5,1.0,0.0001,0.01,3,512,128,0.6800000000000004,0.867055572612834,0.7208252740167633,success,2025-12-06 21:33:47
446008,64,64,7,1.2,0.0005,0.01,2,512,128,0.6000000000000003,0.8563094872582131,0.7194244604316546,success,2025-12-06 21:35:47
422364,64,64,3,1.0,0.0005,0.005,5,512,64,0.6600000000000004,0.8501688670555726,0.7192174913693901,success,2025-12-06 21:36:22
447088,64,64,7,1.3,0.0005,0.005,2,512,128,0.5800000000000003,0.8369665336198956,0.6984667802385008,success,2025-12-06 21:37:38
432853,64,64,4,1.8,0.001,0.02,5,1024,128,0.6900000000000004,0.8467915259441203,0.7133831131533601,success,2025-12-06 21:38:06
425868,64,64,3,1.5,0.0005,0.02,4,1024,64,0.7000000000000004,0.8581516733190052,0.718978102189781,success,2025-12-06 21:38:36
425576,64,64,3,1.5,0.0001,0.015,2,256,256,0.5800000000000003,0.8480196499846484,0.7150259067357513,success,2025-12-06 21:39:53
405351,64,48,5,1.0,0.0001,0.015,5,256,64,0.7100000000000004,0.8649063555419098,0.7267080745341615,success,2025-12-06 21:41:19
432191,64,64,4,1.8,0.0,0.025,2,256,256,0.6000000000000003,0.855388394227817,0.7217956290608387,success,2025-12-06 21:42:24
416616,64,48,7,1.0,0.0001,0.02,1,1024,64,0.6500000000000004,0.8504758980657047,0.7189844200807848,success,2025-12-06 21:43:16
423154,64,64,3,1.2,0.0,0.02,3,256,128,0.6000000000000003,0.854774332207553,0.7199526346950859,success,2025-12-06 21:44:23
447485,64,64,7,1.3,0.001,0.025,1,512,256,0.6300000000000003,0.855081363217685,0.713939393939394,success,2025-12-06 21:45:28
446617,64,64,7,1.2,0.01,0.025,5,256,128,0.7000000000000004,0.8609149524101934,0.7191568505889646,success,2025-12-06 21:48:50
423679,64,64,3,1.2,0.001,0.005,1,512,128,0.6300000000000003,0.8495548050353086,0.7154471544715447,success,2025-12-06 21:49:30
417080,64,48,7,1.0,0.001,0.02,3,256,256,0.6900000000000004,0.8636782315013817,0.7228464419475655,success,2025-12-06 21:52:17
425937,64,64,3,1.5,0.001,0.005,2,512,64,0.6200000000000003,0.8535462081670249,0.7228355607205114,success,2025-12-06 21:53:17
435213,64,64,5,1.2,0.01,0.01,3,256,64,0.6900000000000004,0.8556954252379491,0.7254672897196262,success,2025-12-06 21:55:17
448549,64,64,7,1.5,0.001,0.015,4,1024,128,0.6500000000000004,0.8480196499846484,0.7048300536672629,success,2025-12-06 21:56:25
445931,64,64,7,1.2,0.0001,0.025,3,1024,256,0.6100000000000003,0.8535462081670249,0.7253886010362695,success,2025-12-06 21:57:08
445526,64,64,7,1.2,0.0,0.005,3,1024,256,0.6400000000000003,0.855081363217685,0.7239766081871345,success,2025-12-06 21:58:02
416433,64,48,7,1.0,0.0,0.025,1,512,64,0.6100000000000003,0.8603008903899294,0.722052535125229,success,2025-12-06 21:59:09
436967,64,64,5,1.5,0.0005,0.005,2,1024,256,0.6400000000000003,0.8633712004912496,0.7178186429930248,success,2025-12-06 21:59:48
449773,64,64,7,1.8,0.001,0.025,5,1024,128,0.6400000000000003,0.8495548050353086,0.6956521739130435,success,2025-12-06 22:00:41
411231,64,48,6,1.0,0.0005,0.02,3,512,64,0.6600000000000004,0.8612219834203254,0.7164366373902133,success,2025-12-06 22:01:29
421048,64,48,7,1.8,0.0001,0.01,4,256,128,0.6400000000000003,0.8661344795824378,0.7278401997503121,success,2025-12-06 22:04:51
434744,64,64,5,1.2,0.0005,0.005,5,1024,256,0.6900000000000004,0.8590727663494013,0.7096774193548387,success,2025-12-06 22:05:20
424243,64,64,3,1.3,0.0,0.015,4,256,128,0.7000000000000004,0.8639852625115136,0.7194426852438252,success,2025-12-06 22:06:28
437645,64,64,5,1.8,0.0,0.005,3,256,256,0.7400000000000004,0.8615290144304575,0.7197016780609073,success,2025-12-06 22:08:40
416313,64,48,7,1.0,0.0,0.01,3,256,64,0.6000000000000003,0.8495548050353086,0.7187141216991964,success,2025-12-06 22:10:22
410356,64,48,5,1.8,0.001,0.025,1,256,128,0.6200000000000003,0.8572305802886091,0.7217235188509874,success,2025-12-06 22:12:16
413920,64,48,6,1.3,0.01,0.02,2,256,128,0.7000000000000004,0.8627571384709856,0.718336483931947,success,2025-12-06 22:14:47
420980,64,48,7,1.8,0.0001,0.005,1,512,256,0.7100000000000004,0.8483266809947805,0.6995133819951338,success,2025-12-06 22:16:46
405681,64,48,5,1.0,0.001,0.005,1,1024,64,0.6100000000000003,0.8495548050353086,0.7183908045977011,success,2025-12-06 22:17:34
445143,64,64,7,1.0,0.001,0.015,1,512,64,0.6500000000000004,0.8415719987718759,0.7152317880794702,success,2025-12-06 22:18:32
440377,64,64,6,1.2,0.0005,0.01,1,1024,128,0.6700000000000004,0.8572305802886091,0.7190332326283988,success,2025-12-06 22:19:12
440465,64,64,6,1.2,0.0005,0.02,1,512,256,0.7300000000000004,0.8667485416027019,0.7246192893401016,success,2025-12-06 22:20:30
429216,64,64,4,1.2,0.0005,0.02,1,1024,64,0.7200000000000004,0.8630641694811176,0.7219451371571073,success,2025-12-06 22:21:06
423920,64,64,3,1.2,0.01,0.005,3,256,256,0.6200000000000003,0.8566165182683451,0.7171411265899454,success,2025-12-06 22:22:24
431481,64,64,4,1.5,0.0005,0.02,3,512,64,0.6100000000000003,0.8474055879643844,0.7168091168091169,success,2025-12-06 22:23:26
421123,64,48,7,1.8,0.0001,0.02,2,512,128,0.6500000000000004,0.8556954252379491,0.7215639810426541,success,2025-12-06 22:25:26
424828,64,64,3,1.3,0.001,0.005,4,256,128,0.6900000000000004,0.8575376112987412,0.7170731707317073,success,2025-12-06 22:26:42
442136,64,64,6,1.5,0.0,0.005,2,256,256,0.6700000000000004,0.8538532391771569,0.7166666666666667,success,2025-12-06 22:29:09
436758,64,64,5,1.5,0.0001,0.005,4,1024,64,0.6500000000000004,0.8495548050353086,0.7114252061248527,success,2025-12-06 22:29:56
412104,64,48,6,1.2,0.0001,0.015,5,512,64,0.6400000000000003,0.8535462081670249,0.7212156633547633,success,2025-12-06 22:30:41
