combination_id,n_d,n_a,n_steps,gamma,lambda_sparse,lr,cat_emb_dim,batch_size,virtual_batch_size
408921,64,48,5,1.5,0.0005,0.015,1,1024,64
408922,64,48,5,1.5,0.0005,0.015,1,1024,128
408923,64,48,5,1.5,0.0005,0.015,1,1024,256
408924,64,48,5,1.5,0.0005,0.015,2,256,64
408925,64,48,5,1.5,0.0005,0.015,2,256,128
408926,64,48,5,1.5,0.0005,0.015,2,256,256
408927,64,48,5,1.5,0.0005,0.015,2,512,64
408928,64,48,5,1.5,0.0005,0.015,2,512,128
408929,64,48,5,1.5,0.0005,0.015,2,512,256
408930,64,48,5,1.5,0.0005,0.015,2,1024,64
408931,64,48,5,1.5,0.0005,0.015,2,1024,128
408932,64,48,5,1.5,0.0005,0.015,2,1024,256
408933,64,48,5,1.5,0.0005,0.015,3,256,64
408934,64,48,5,1.5,0.0005,0.015,3,256,128
408935,64,48,5,1.5,0.0005,0.015,3,256,256
408936,64,48,5,1.5,0.0005,0.015,3,512,64
408937,64,48,5,1.5,0.0005,0.015,3,512,128
408938,64,48,5,1.5,0.0005,0.015,3,512,256
408939,64,48,5,1.5,0.0005,0.015,3,1024,64
408940,64,48,5,1.5,0.0005,0.015,3,1024,128
408941,64,48,5,1.5,0.0005,0.015,3,1024,256
408942,64,48,5,1.5,0.0005,0.015,4,256,64
408943,64,48,5,1.5,0.0005,0.015,4,256,128
408944,64,48,5,1.5,0.0005,0.015,4,256,256
408945,64,48,5,1.5,0.0005,0.015,4,512,64
408946,64,48,5,1.5,0.0005,0.015,4,512,128
408947,64,48,5,1.5,0.0005,0.015,4,512,256
408948,64,48,5,1.5,0.0005,0.015,4,1024,64
408949,64,48,5,1.5,0.0005,0.015,4,1024,128
408950,64,48,5,1.5,0.0005,0.015,4,1024,256
408951,64,48,5,1.5,0.0005,0.015,5,256,64
408952,64,48,5,1.5,0.0005,0.015,5,256,128
408953,64,48,5,1.5,0.0005,0.015,5,256,256
408954,64,48,5,1.5,0.0005,0.015,5,512,64
408955,64,48,5,1.5,0.0005,0.015,5,512,128
408956,64,48,5,1.5,0.0005,0.015,5,512,256
408957,64,48,5,1.5,0.0005,0.015,5,1024,64
408958,64,48,5,1.5,0.0005,0.015,5,1024,128
408959,64,48,5,1.5,0.0005,0.015,5,1024,256
408960,64,48,5,1.5,0.0005,0.02,1,256,64
408961,64,48,5,1.5,0.0005,0.02,1,256,128
408962,64,48,5,1.5,0.0005,0.02,1,256,256
408963,64,48,5,1.5,0.0005,0.02,1,512,64
408964,64,48,5,1.5,0.0005,0.02,1,512,128
408965,64,48,5,1.5,0.0005,0.02,1,512,256
408966,64,48,5,1.5,0.0005,0.02,1,1024,64
408967,64,48,5,1.5,0.0005,0.02,1,1024,128
408968,64,48,5,1.5,0.0005,0.02,1,1024,256
408969,64,48,5,1.5,0.0005,0.02,2,256,64
408970,64,48,5,1.5,0.0005,0.02,2,256,128
408971,64,48,5,1.5,0.0005,0.02,2,256,256
408972,64,48,5,1.5,0.0005,0.02,2,512,64
408973,64,48,5,1.5,0.0005,0.02,2,512,128
408974,64,48,5,1.5,0.0005,0.02,2,512,256
408975,64,48,5,1.5,0.0005,0.02,2,1024,64
408976,64,48,5,1.5,0.0005,0.02,2,1024,128
408977,64,48,5,1.5,0.0005,0.02,2,1024,256
408978,64,48,5,1.5,0.0005,0.02,3,256,64
408979,64,48,5,1.5,0.0005,0.02,3,256,128
408980,64,48,5,1.5,0.0005,0.02,3,256,256
408981,64,48,5,1.5,0.0005,0.02,3,512,64
408982,64,48,5,1.5,0.0005,0.02,3,512,128
408983,64,48,5,1.5,0.0005,0.02,3,512,256
408984,64,48,5,1.5,0.0005,0.02,3,1024,64
408985,64,48,5,1.5,0.0005,0.02,3,1024,128
408986,64,48,5,1.5,0.0005,0.02,3,1024,256
408987,64,48,5,1.5,0.0005,0.02,4,256,64
408988,64,48,5,1.5,0.0005,0.02,4,256,128
408989,64,48,5,1.5,0.0005,0.02,4,256,256
408990,64,48,5,1.5,0.0005,0.02,4,512,64
408991,64,48,5,1.5,0.0005,0.02,4,512,128
408992,64,48,5,1.5,0.0005,0.02,4,512,256
408993,64,48,5,1.5,0.0005,0.02,4,1024,64
408994,64,48,5,1.5,0.0005,0.02,4,1024,128
408995,64,48,5,1.5,0.0005,0.02,4,1024,256
408996,64,48,5,1.5,0.0005,0.02,5,256,64
408997,64,48,5,1.5,0.0005,0.02,5,256,128
408998,64,48,5,1.5,0.0005,0.02,5,256,256
408999,64,48,5,1.5,0.0005,0.02,5,512,64
409000,64,48,5,1.5,0.0005,0.02,5,512,128
409001,64,48,5,1.5,0.0005,0.02,5,512,256
409002,64,48,5,1.5,0.0005,0.02,5,1024,64
409003,64,48,5,1.5,0.0005,0.02,5,1024,128
409004,64,48,5,1.5,0.0005,0.02,5,1024,256
409005,64,48,5,1.5,0.0005,0.025,1,256,64
409006,64,48,5,1.5,0.0005,0.025,1,256,128
409007,64,48,5,1.5,0.0005,0.025,1,256,256
409008,64,48,5,1.5,0.0005,0.025,1,512,64
409009,64,48,5,1.5,0.0005,0.025,1,512,128
409010,64,48,5,1.5,0.0005,0.025,1,512,256
409011,64,48,5,1.5,0.0005,0.025,1,1024,64
409012,64,48,5,1.5,0.0005,0.025,1,1024,128
409013,64,48,5,1.5,0.0005,0.025,1,1024,256
409014,64,48,5,1.5,0.0005,0.025,2,256,64
409015,64,48,5,1.5,0.0005,0.025,2,256,128
409016,64,48,5,1.5,0.0005,0.025,2,256,256
409017,64,48,5,1.5,0.0005,0.025,2,512,64
409018,64,48,5,1.5,0.0005,0.025,2,512,128
409019,64,48,5,1.5,0.0005,0.025,2,512,256
409020,64,48,5,1.5,0.0005,0.025,2,1024,64
409021,64,48,5,1.5,0.0005,0.025,2,1024,128
409022,64,48,5,1.5,0.0005,0.025,2,1024,256
409023,64,48,5,1.5,0.0005,0.025,3,256,64
409024,64,48,5,1.5,0.0005,0.025,3,256,128
409025,64,48,5,1.5,0.0005,0.025,3,256,256
409026,64,48,5,1.5,0.0005,0.025,3,512,64
409027,64,48,5,1.5,0.0005,0.025,3,512,128
409028,64,48,5,1.5,0.0005,0.025,3,512,256
409029,64,48,5,1.5,0.0005,0.025,3,1024,64
409030,64,48,5,1.5,0.0005,0.025,3,1024,128
409031,64,48,5,1.5,0.0005,0.025,3,1024,256
409032,64,48,5,1.5,0.0005,0.025,4,256,64
409033,64,48,5,1.5,0.0005,0.025,4,256,128
409034,64,48,5,1.5,0.0005,0.025,4,256,256
409035,64,48,5,1.5,0.0005,0.025,4,512,64
409036,64,48,5,1.5,0.0005,0.025,4,512,128
409037,64,48,5,1.5,0.0005,0.025,4,512,256
409038,64,48,5,1.5,0.0005,0.025,4,1024,64
409039,64,48,5,1.5,0.0005,0.025,4,1024,128
409040,64,48,5,1.5,0.0005,0.025,4,1024,256
409041,64,48,5,1.5,0.0005,0.025,5,256,64
409042,64,48,5,1.5,0.0005,0.025,5,256,128
409043,64,48,5,1.5,0.0005,0.025,5,256,256
409044,64,48,5,1.5,0.0005,0.025,5,512,64
409045,64,48,5,1.5,0.0005,0.025,5,512,128
409046,64,48,5,1.5,0.0005,0.025,5,512,256
409047,64,48,5,1.5,0.0005,0.025,5,1024,64
409048,64,48,5,1.5,0.0005,0.025,5,1024,128
409049,64,48,5,1.5,0.0005,0.025,5,1024,256
409050,64,48,5,1.5,0.001,0.005,1,256,64
409051,64,48,5,1.5,0.001,0.005,1,256,128
409052,64,48,5,1.5,0.001,0.005,1,256,256
409053,64,48,5,1.5,0.001,0.005,1,512,64
409054,64,48,5,1.5,0.001,0.005,1,512,128
409055,64,48,5,1.5,0.001,0.005,1,512,256
409056,64,48,5,1.5,0.001,0.005,1,1024,64
409057,64,48,5,1.5,0.001,0.005,1,1024,128
409058,64,48,5,1.5,0.001,0.005,1,1024,256
409059,64,48,5,1.5,0.001,0.005,2,256,64
409060,64,48,5,1.5,0.001,0.005,2,256,128
409061,64,48,5,1.5,0.001,0.005,2,256,256
409062,64,48,5,1.5,0.001,0.005,2,512,64
409063,64,48,5,1.5,0.001,0.005,2,512,128
409064,64,48,5,1.5,0.001,0.005,2,512,256
409065,64,48,5,1.5,0.001,0.005,2,1024,64
409066,64,48,5,1.5,0.001,0.005,2,1024,128
409067,64,48,5,1.5,0.001,0.005,2,1024,256
409068,64,48,5,1.5,0.001,0.005,3,256,64
409069,64,48,5,1.5,0.001,0.005,3,256,128
409070,64,48,5,1.5,0.001,0.005,3,256,256
409071,64,48,5,1.5,0.001,0.005,3,512,64
409072,64,48,5,1.5,0.001,0.005,3,512,128
409073,64,48,5,1.5,0.001,0.005,3,512,256
409074,64,48,5,1.5,0.001,0.005,3,1024,64
409075,64,48,5,1.5,0.001,0.005,3,1024,128
409076,64,48,5,1.5,0.001,0.005,3,1024,256
409077,64,48,5,1.5,0.001,0.005,4,256,64
409078,64,48,5,1.5,0.001,0.005,4,256,128
409079,64,48,5,1.5,0.001,0.005,4,256,256
409080,64,48,5,1.5,0.001,0.005,4,512,64
409081,64,48,5,1.5,0.001,0.005,4,512,128
409082,64,48,5,1.5,0.001,0.005,4,512,256
409083,64,48,5,1.5,0.001,0.005,4,1024,64
409084,64,48,5,1.5,0.001,0.005,4,1024,128
409085,64,48,5,1.5,0.001,0.005,4,1024,256
409086,64,48,5,1.5,0.001,0.005,5,256,64
409087,64,48,5,1.5,0.001,0.005,5,256,128
409088,64,48,5,1.5,0.001,0.005,5,256,256
409089,64,48,5,1.5,0.001,0.005,5,512,64
409090,64,48,5,1.5,0.001,0.005,5,512,128
409091,64,48,5,1.5,0.001,0.005,5,512,256
409092,64,48,5,1.5,0.001,0.005,5,1024,64
409093,64,48,5,1.5,0.001,0.005,5,1024,128
409094,64,48,5,1.5,0.001,0.005,5,1024,256
409095,64,48,5,1.5,0.001,0.01,1,256,64
409096,64,48,5,1.5,0.001,0.01,1,256,128
409097,64,48,5,1.5,0.001,0.01,1,256,256
409098,64,48,5,1.5,0.001,0.01,1,512,64
409099,64,48,5,1.5,0.001,0.01,1,512,128
409100,64,48,5,1.5,0.001,0.01,1,512,256
409101,64,48,5,1.5,0.001,0.01,1,1024,64
409102,64,48,5,1.5,0.001,0.01,1,1024,128
409103,64,48,5,1.5,0.001,0.01,1,1024,256
409104,64,48,5,1.5,0.001,0.01,2,256,64
409105,64,48,5,1.5,0.001,0.01,2,256,128
409106,64,48,5,1.5,0.001,0.01,2,256,256
409107,64,48,5,1.5,0.001,0.01,2,512,64
409108,64,48,5,1.5,0.001,0.01,2,512,128
409109,64,48,5,1.5,0.001,0.01,2,512,256
409110,64,48,5,1.5,0.001,0.01,2,1024,64
409111,64,48,5,1.5,0.001,0.01,2,1024,128
409112,64,48,5,1.5,0.001,0.01,2,1024,256
409113,64,48,5,1.5,0.001,0.01,3,256,64
409114,64,48,5,1.5,0.001,0.01,3,256,128
409115,64,48,5,1.5,0.001,0.01,3,256,256
409116,64,48,5,1.5,0.001,0.01,3,512,64
409117,64,48,5,1.5,0.001,0.01,3,512,128
409118,64,48,5,1.5,0.001,0.01,3,512,256
409119,64,48,5,1.5,0.001,0.01,3,1024,64
409120,64,48,5,1.5,0.001,0.01,3,1024,128
409121,64,48,5,1.5,0.001,0.01,3,1024,256
409122,64,48,5,1.5,0.001,0.01,4,256,64
409123,64,48,5,1.5,0.001,0.01,4,256,128
409124,64,48,5,1.5,0.001,0.01,4,256,256
409125,64,48,5,1.5,0.001,0.01,4,512,64
409126,64,48,5,1.5,0.001,0.01,4,512,128
409127,64,48,5,1.5,0.001,0.01,4,512,256
409128,64,48,5,1.5,0.001,0.01,4,1024,64
409129,64,48,5,1.5,0.001,0.01,4,1024,128
409130,64,48,5,1.5,0.001,0.01,4,1024,256
409131,64,48,5,1.5,0.001,0.01,5,256,64
409132,64,48,5,1.5,0.001,0.01,5,256,128
409133,64,48,5,1.5,0.001,0.01,5,256,256
409134,64,48,5,1.5,0.001,0.01,5,512,64
409135,64,48,5,1.5,0.001,0.01,5,512,128
409136,64,48,5,1.5,0.001,0.01,5,512,256
409137,64,48,5,1.5,0.001,0.01,5,1024,64
409138,64,48,5,1.5,0.001,0.01,5,1024,128
409139,64,48,5,1.5,0.001,0.01,5,1024,256
409140,64,48,5,1.5,0.001,0.015,1,256,64
409141,64,48,5,1.5,0.001,0.015,1,256,128
409142,64,48,5,1.5,0.001,0.015,1,256,256
409143,64,48,5,1.5,0.001,0.015,1,512,64
409144,64,48,5,1.5,0.001,0.015,1,512,128
409145,64,48,5,1.5,0.001,0.015,1,512,256
409146,64,48,5,1.5,0.001,0.015,1,1024,64
409147,64,48,5,1.5,0.001,0.015,1,1024,128
409148,64,48,5,1.5,0.001,0.015,1,1024,256
409149,64,48,5,1.5,0.001,0.015,2,256,64
409150,64,48,5,1.5,0.001,0.015,2,256,128
409151,64,48,5,1.5,0.001,0.015,2,256,256
409152,64,48,5,1.5,0.001,0.015,2,512,64
409153,64,48,5,1.5,0.001,0.015,2,512,128
409154,64,48,5,1.5,0.001,0.015,2,512,256
409155,64,48,5,1.5,0.001,0.015,2,1024,64
409156,64,48,5,1.5,0.001,0.015,2,1024,128
409157,64,48,5,1.5,0.001,0.015,2,1024,256
409158,64,48,5,1.5,0.001,0.015,3,256,64
409159,64,48,5,1.5,0.001,0.015,3,256,128
409160,64,48,5,1.5,0.001,0.015,3,256,256
409161,64,48,5,1.5,0.001,0.015,3,512,64
409162,64,48,5,1.5,0.001,0.015,3,512,128
409163,64,48,5,1.5,0.001,0.015,3,512,256
409164,64,48,5,1.5,0.001,0.015,3,1024,64
409165,64,48,5,1.5,0.001,0.015,3,1024,128
409166,64,48,5,1.5,0.001,0.015,3,1024,256
409167,64,48,5,1.5,0.001,0.015,4,256,64
409168,64,48,5,1.5,0.001,0.015,4,256,128
409169,64,48,5,1.5,0.001,0.015,4,256,256
409170,64,48,5,1.5,0.001,0.015,4,512,64
409171,64,48,5,1.5,0.001,0.015,4,512,128
409172,64,48,5,1.5,0.001,0.015,4,512,256
409173,64,48,5,1.5,0.001,0.015,4,1024,64
409174,64,48,5,1.5,0.001,0.015,4,1024,128
409175,64,48,5,1.5,0.001,0.015,4,1024,256
409176,64,48,5,1.5,0.001,0.015,5,256,64
409177,64,48,5,1.5,0.001,0.015,5,256,128
409178,64,48,5,1.5,0.001,0.015,5,256,256
409179,64,48,5,1.5,0.001,0.015,5,512,64
409180,64,48,5,1.5,0.001,0.015,5,512,128
409181,64,48,5,1.5,0.001,0.015,5,512,256
409182,64,48,5,1.5,0.001,0.015,5,1024,64
409183,64,48,5,1.5,0.001,0.015,5,1024,128
409184,64,48,5,1.5,0.001,0.015,5,1024,256
409185,64,48,5,1.5,0.001,0.02,1,256,64
409186,64,48,5,1.5,0.001,0.02,1,256,128
409187,64,48,5,1.5,0.001,0.02,1,256,256
409188,64,48,5,1.5,0.001,0.02,1,512,64
409189,64,48,5,1.5,0.001,0.02,1,512,128
409190,64,48,5,1.5,0.001,0.02,1,512,256
409191,64,48,5,1.5,0.001,0.02,1,1024,64
409192,64,48,5,1.5,0.001,0.02,1,1024,128
409193,64,48,5,1.5,0.001,0.02,1,1024,256
409194,64,48,5,1.5,0.001,0.02,2,256,64
409195,64,48,5,1.5,0.001,0.02,2,256,128
409196,64,48,5,1.5,0.001,0.02,2,256,256
409197,64,48,5,1.5,0.001,0.02,2,512,64
409198,64,48,5,1.5,0.001,0.02,2,512,128
409199,64,48,5,1.5,0.001,0.02,2,512,256
409200,64,48,5,1.5,0.001,0.02,2,1024,64
409201,64,48,5,1.5,0.001,0.02,2,1024,128
409202,64,48,5,1.5,0.001,0.02,2,1024,256
409203,64,48,5,1.5,0.001,0.02,3,256,64
409204,64,48,5,1.5,0.001,0.02,3,256,128
409205,64,48,5,1.5,0.001,0.02,3,256,256
409206,64,48,5,1.5,0.001,0.02,3,512,64
409207,64,48,5,1.5,0.001,0.02,3,512,128
409208,64,48,5,1.5,0.001,0.02,3,512,256
409209,64,48,5,1.5,0.001,0.02,3,1024,64
409210,64,48,5,1.5,0.001,0.02,3,1024,128
409211,64,48,5,1.5,0.001,0.02,3,1024,256
409212,64,48,5,1.5,0.001,0.02,4,256,64
409213,64,48,5,1.5,0.001,0.02,4,256,128
409214,64,48,5,1.5,0.001,0.02,4,256,256
409215,64,48,5,1.5,0.001,0.02,4,512,64
409216,64,48,5,1.5,0.001,0.02,4,512,128
409217,64,48,5,1.5,0.001,0.02,4,512,256
409218,64,48,5,1.5,0.001,0.02,4,1024,64
409219,64,48,5,1.5,0.001,0.02,4,1024,128
409220,64,48,5,1.5,0.001,0.02,4,1024,256
409221,64,48,5,1.5,0.001,0.02,5,256,64
409222,64,48,5,1.5,0.001,0.02,5,256,128
409223,64,48,5,1.5,0.001,0.02,5,256,256
409224,64,48,5,1.5,0.001,0.02,5,512,64
409225,64,48,5,1.5,0.001,0.02,5,512,128
409226,64,48,5,1.5,0.001,0.02,5,512,256
409227,64,48,5,1.5,0.001,0.02,5,1024,64
409228,64,48,5,1.5,0.001,0.02,5,1024,128
409229,64,48,5,1.5,0.001,0.02,5,1024,256
409230,64,48,5,1.5,0.001,0.025,1,256,64
409231,64,48,5,1.5,0.001,0.025,1,256,128
409232,64,48,5,1.5,0.001,0.025,1,256,256
409233,64,48,5,1.5,0.001,0.025,1,512,64
409234,64,48,5,1.5,0.001,0.025,1,512,128
409235,64,48,5,1.5,0.001,0.025,1,512,256
409236,64,48,5,1.5,0.001,0.025,1,1024,64
409237,64,48,5,1.5,0.001,0.025,1,1024,128
409238,64,48,5,1.5,0.001,0.025,1,1024,256
409239,64,48,5,1.5,0.001,0.025,2,256,64
409240,64,48,5,1.5,0.001,0.025,2,256,128
409241,64,48,5,1.5,0.001,0.025,2,256,256
409242,64,48,5,1.5,0.001,0.025,2,512,64
409243,64,48,5,1.5,0.001,0.025,2,512,128
409244,64,48,5,1.5,0.001,0.025,2,512,256
409245,64,48,5,1.5,0.001,0.025,2,1024,64
409246,64,48,5,1.5,0.001,0.025,2,1024,128
409247,64,48,5,1.5,0.001,0.025,2,1024,256
409248,64,48,5,1.5,0.001,0.025,3,256,64
409249,64,48,5,1.5,0.001,0.025,3,256,128
409250,64,48,5,1.5,0.001,0.025,3,256,256
409251,64,48,5,1.5,0.001,0.025,3,512,64
409252,64,48,5,1.5,0.001,0.025,3,512,128
409253,64,48,5,1.5,0.001,0.025,3,512,256
409254,64,48,5,1.5,0.001,0.025,3,1024,64
409255,64,48,5,1.5,0.001,0.025,3,1024,128
409256,64,48,5,1.5,0.001,0.025,3,1024,256
409257,64,48,5,1.5,0.001,0.025,4,256,64
409258,64,48,5,1.5,0.001,0.025,4,256,128
409259,64,48,5,1.5,0.001,0.025,4,256,256
409260,64,48,5,1.5,0.001,0.025,4,512,64
409261,64,48,5,1.5,0.001,0.025,4,512,128
409262,64,48,5,1.5,0.001,0.025,4,512,256
409263,64,48,5,1.5,0.001,0.025,4,1024,64
409264,64,48,5,1.5,0.001,0.025,4,1024,128
409265,64,48,5,1.5,0.001,0.025,4,1024,256
409266,64,48,5,1.5,0.001,0.025,5,256,64
409267,64,48,5,1.5,0.001,0.025,5,256,128
409268,64,48,5,1.5,0.001,0.025,5,256,256
409269,64,48,5,1.5,0.001,0.025,5,512,64
409270,64,48,5,1.5,0.001,0.025,5,512,128
409271,64,48,5,1.5,0.001,0.025,5,512,256
409272,64,48,5,1.5,0.001,0.025,5,1024,64
409273,64,48,5,1.5,0.001,0.025,5,1024,128
409274,64,48,5,1.5,0.001,0.025,5,1024,256
409275,64,48,5,1.5,0.01,0.005,1,256,64
409276,64,48,5,1.5,0.01,0.005,1,256,128
409277,64,48,5,1.5,0.01,0.005,1,256,256
409278,64,48,5,1.5,0.01,0.005,1,512,64
409279,64,48,5,1.5,0.01,0.005,1,512,128
409280,64,48,5,1.5,0.01,0.005,1,512,256
409281,64,48,5,1.5,0.01,0.005,1,1024,64
409282,64,48,5,1.5,0.01,0.005,1,1024,128
409283,64,48,5,1.5,0.01,0.005,1,1024,256
409284,64,48,5,1.5,0.01,0.005,2,256,64
409285,64,48,5,1.5,0.01,0.005,2,256,128
409286,64,48,5,1.5,0.01,0.005,2,256,256
409287,64,48,5,1.5,0.01,0.005,2,512,64
409288,64,48,5,1.5,0.01,0.005,2,512,128
409289,64,48,5,1.5,0.01,0.005,2,512,256
409290,64,48,5,1.5,0.01,0.005,2,1024,64
409291,64,48,5,1.5,0.01,0.005,2,1024,128
409292,64,48,5,1.5,0.01,0.005,2,1024,256
409293,64,48,5,1.5,0.01,0.005,3,256,64
409294,64,48,5,1.5,0.01,0.005,3,256,128
409295,64,48,5,1.5,0.01,0.005,3,256,256
409296,64,48,5,1.5,0.01,0.005,3,512,64
409297,64,48,5,1.5,0.01,0.005,3,512,128
409298,64,48,5,1.5,0.01,0.005,3,512,256
409299,64,48,5,1.5,0.01,0.005,3,1024,64
409300,64,48,5,1.5,0.01,0.005,3,1024,128
409301,64,48,5,1.5,0.01,0.005,3,1024,256
409302,64,48,5,1.5,0.01,0.005,4,256,64
409303,64,48,5,1.5,0.01,0.005,4,256,128
409304,64,48,5,1.5,0.01,0.005,4,256,256
409305,64,48,5,1.5,0.01,0.005,4,512,64
409306,64,48,5,1.5,0.01,0.005,4,512,128
409307,64,48,5,1.5,0.01,0.005,4,512,256
409308,64,48,5,1.5,0.01,0.005,4,1024,64
409309,64,48,5,1.5,0.01,0.005,4,1024,128
409310,64,48,5,1.5,0.01,0.005,4,1024,256
409311,64,48,5,1.5,0.01,0.005,5,256,64
409312,64,48,5,1.5,0.01,0.005,5,256,128
409313,64,48,5,1.5,0.01,0.005,5,256,256
409314,64,48,5,1.5,0.01,0.005,5,512,64
409315,64,48,5,1.5,0.01,0.005,5,512,128
409316,64,48,5,1.5,0.01,0.005,5,512,256
409317,64,48,5,1.5,0.01,0.005,5,1024,64
409318,64,48,5,1.5,0.01,0.005,5,1024,128
409319,64,48,5,1.5,0.01,0.005,5,1024,256
409320,64,48,5,1.5,0.01,0.01,1,256,64
409321,64,48,5,1.5,0.01,0.01,1,256,128
409322,64,48,5,1.5,0.01,0.01,1,256,256
409323,64,48,5,1.5,0.01,0.01,1,512,64
409324,64,48,5,1.5,0.01,0.01,1,512,128
409325,64,48,5,1.5,0.01,0.01,1,512,256
409326,64,48,5,1.5,0.01,0.01,1,1024,64
409327,64,48,5,1.5,0.01,0.01,1,1024,128
409328,64,48,5,1.5,0.01,0.01,1,1024,256
409329,64,48,5,1.5,0.01,0.01,2,256,64
409330,64,48,5,1.5,0.01,0.01,2,256,128
409331,64,48,5,1.5,0.01,0.01,2,256,256
409332,64,48,5,1.5,0.01,0.01,2,512,64
409333,64,48,5,1.5,0.01,0.01,2,512,128
409334,64,48,5,1.5,0.01,0.01,2,512,256
409335,64,48,5,1.5,0.01,0.01,2,1024,64
409336,64,48,5,1.5,0.01,0.01,2,1024,128
409337,64,48,5,1.5,0.01,0.01,2,1024,256
409338,64,48,5,1.5,0.01,0.01,3,256,64
409339,64,48,5,1.5,0.01,0.01,3,256,128
409340,64,48,5,1.5,0.01,0.01,3,256,256
409341,64,48,5,1.5,0.01,0.01,3,512,64
409342,64,48,5,1.5,0.01,0.01,3,512,128
409343,64,48,5,1.5,0.01,0.01,3,512,256
409344,64,48,5,1.5,0.01,0.01,3,1024,64
409345,64,48,5,1.5,0.01,0.01,3,1024,128
409346,64,48,5,1.5,0.01,0.01,3,1024,256
409347,64,48,5,1.5,0.01,0.01,4,256,64
409348,64,48,5,1.5,0.01,0.01,4,256,128
409349,64,48,5,1.5,0.01,0.01,4,256,256
409350,64,48,5,1.5,0.01,0.01,4,512,64
409351,64,48,5,1.5,0.01,0.01,4,512,128
409352,64,48,5,1.5,0.01,0.01,4,512,256
409353,64,48,5,1.5,0.01,0.01,4,1024,64
409354,64,48,5,1.5,0.01,0.01,4,1024,128
409355,64,48,5,1.5,0.01,0.01,4,1024,256
409356,64,48,5,1.5,0.01,0.01,5,256,64
409357,64,48,5,1.5,0.01,0.01,5,256,128
409358,64,48,5,1.5,0.01,0.01,5,256,256
409359,64,48,5,1.5,0.01,0.01,5,512,64
409360,64,48,5,1.5,0.01,0.01,5,512,128
409361,64,48,5,1.5,0.01,0.01,5,512,256
409362,64,48,5,1.5,0.01,0.01,5,1024,64
409363,64,48,5,1.5,0.01,0.01,5,1024,128
409364,64,48,5,1.5,0.01,0.01,5,1024,256
409365,64,48,5,1.5,0.01,0.015,1,256,64
409366,64,48,5,1.5,0.01,0.015,1,256,128
409367,64,48,5,1.5,0.01,0.015,1,256,256
409368,64,48,5,1.5,0.01,0.015,1,512,64
409369,64,48,5,1.5,0.01,0.015,1,512,128
409370,64,48,5,1.5,0.01,0.015,1,512,256
409371,64,48,5,1.5,0.01,0.015,1,1024,64
409372,64,48,5,1.5,0.01,0.015,1,1024,128
409373,64,48,5,1.5,0.01,0.015,1,1024,256
409374,64,48,5,1.5,0.01,0.015,2,256,64
409375,64,48,5,1.5,0.01,0.015,2,256,128
409376,64,48,5,1.5,0.01,0.015,2,256,256
409377,64,48,5,1.5,0.01,0.015,2,512,64
409378,64,48,5,1.5,0.01,0.015,2,512,128
409379,64,48,5,1.5,0.01,0.015,2,512,256
409380,64,48,5,1.5,0.01,0.015,2,1024,64
409381,64,48,5,1.5,0.01,0.015,2,1024,128
409382,64,48,5,1.5,0.01,0.015,2,1024,256
409383,64,48,5,1.5,0.01,0.015,3,256,64
409384,64,48,5,1.5,0.01,0.015,3,256,128
409385,64,48,5,1.5,0.01,0.015,3,256,256
409386,64,48,5,1.5,0.01,0.015,3,512,64
409387,64,48,5,1.5,0.01,0.015,3,512,128
409388,64,48,5,1.5,0.01,0.015,3,512,256
409389,64,48,5,1.5,0.01,0.015,3,1024,64
409390,64,48,5,1.5,0.01,0.015,3,1024,128
409391,64,48,5,1.5,0.01,0.015,3,1024,256
409392,64,48,5,1.5,0.01,0.015,4,256,64
409393,64,48,5,1.5,0.01,0.015,4,256,128
409394,64,48,5,1.5,0.01,0.015,4,256,256
409395,64,48,5,1.5,0.01,0.015,4,512,64
409396,64,48,5,1.5,0.01,0.015,4,512,128
409397,64,48,5,1.5,0.01,0.015,4,512,256
409398,64,48,5,1.5,0.01,0.015,4,1024,64
409399,64,48,5,1.5,0.01,0.015,4,1024,128
409400,64,48,5,1.5,0.01,0.015,4,1024,256
409401,64,48,5,1.5,0.01,0.015,5,256,64
409402,64,48,5,1.5,0.01,0.015,5,256,128
409403,64,48,5,1.5,0.01,0.015,5,256,256
409404,64,48,5,1.5,0.01,0.015,5,512,64
409405,64,48,5,1.5,0.01,0.015,5,512,128
409406,64,48,5,1.5,0.01,0.015,5,512,256
409407,64,48,5,1.5,0.01,0.015,5,1024,64
409408,64,48,5,1.5,0.01,0.015,5,1024,128
409409,64,48,5,1.5,0.01,0.015,5,1024,256
409410,64,48,5,1.5,0.01,0.02,1,256,64
409411,64,48,5,1.5,0.01,0.02,1,256,128
409412,64,48,5,1.5,0.01,0.02,1,256,256
409413,64,48,5,1.5,0.01,0.02,1,512,64
409414,64,48,5,1.5,0.01,0.02,1,512,128
409415,64,48,5,1.5,0.01,0.02,1,512,256
409416,64,48,5,1.5,0.01,0.02,1,1024,64
409417,64,48,5,1.5,0.01,0.02,1,1024,128
409418,64,48,5,1.5,0.01,0.02,1,1024,256
409419,64,48,5,1.5,0.01,0.02,2,256,64
409420,64,48,5,1.5,0.01,0.02,2,256,128
409421,64,48,5,1.5,0.01,0.02,2,256,256
409422,64,48,5,1.5,0.01,0.02,2,512,64
409423,64,48,5,1.5,0.01,0.02,2,512,128
409424,64,48,5,1.5,0.01,0.02,2,512,256
409425,64,48,5,1.5,0.01,0.02,2,1024,64
